date,revenue,order_count,item_quantity,year,month,day,dayofweek,dayofyear,is_weekend,is_holiday_month,rev_lag_1,orders_lag_1,rev_lag_7,orders_lag_7,rev_lag_14,orders_lag_14,rev_lag_30,orders_lag_30,rev_roll_mean_7,rev_roll_std_7,rev_roll_mean_14,rev_roll_std_14,rev_roll_mean_30,rev_roll_std_30
2024-08-06,5764.9800000000005,25.0,41.0,2024,8,6,1,219,0,0,10398.87,36.0,8094.35,29.0,11682.1,33.0,10240.0,28.0,8407.712857142858,2117.348310865223,8843.347857142859,2011.8673405385828,8064.650333333334,2554.150237328399
2024-08-07,2484.76,13.0,25.0,2024,8,7,2,220,0,0,5764.9800000000005,25.0,8491.64,27.0,6409.49,19.0,7193.69,24.0,8074.945714285714,2345.552034936604,8420.69642857143,1991.0547699711053,7915.483000000001,2553.39956137067
2024-08-08,12258.64,36.0,69.0,2024,8,8,3,221,0,0,2484.76,13.0,4110.18,15.0,10027.33,24.0,6953.76,26.0,7216.82,3133.9955885259337,8140.358571428572,2505.778365927764,7758.518666666668,2737.4054125680354
2024-08-09,8283.0,24.0,52.0,2024,8,9,4,222,0,0,12258.64,36.0,8528.08,24.0,9166.29,30.0,6618.17,24.0,8380.885714285714,3296.8410134038777,8299.737857142858,2698.5748946667736,7935.348,2852.5467175556023
2024-08-10,13286.64,27.0,55.0,2024,8,10,5,223,1,0,8283.0,24.0,10460.59,28.0,6846.18,22.0,8648.55,27.0,8345.874285714286,3296.318624879666,8236.645714285714,2687.0576256788104,7990.842333333333,2842.2136582657363
2024-08-11,12215.89,30.0,61.0,2024,8,11,6,224,1,0,13286.64,27.0,8770.28,24.0,10387.57,19.0,2733.64,13.0,8749.595714285713,3741.4904607738745,8696.67857142857,2967.384850417969,8145.445333333334,3000.936674583493
2024-08-12,9683.68,23.0,42.0,2024,8,12,0,225,0,0,12215.89,30.0,10398.87,36.0,10433.92,26.0,7601.63,23.0,9241.825714285715,3964.661415421065,8827.272857142856,3085.410010999476,8461.520333333332,2909.240850561493
2024-08-13,8030.01,19.0,35.0,2024,8,13,1,226,0,0,9683.68,23.0,5764.9800000000005,25.0,8094.35,29.0,2205.81,10.0,9139.655714285715,3939.0069307286785,8773.684285714286,3061.7833922096693,8530.922,2912.8523323728014
2024-08-14,6754.16,27.0,34.0,2024,8,14,2,227,0,0,8030.01,19.0,2484.76,13.0,8491.64,27.0,5725.47,14.0,9463.231428571427,3701.455171876904,8769.088571428572,3062.9295769519404,8725.062,2659.852947888094
2024-08-15,12395.87,34.0,59.0,2024,8,15,3,228,0,0,6754.16,27.0,12258.64,36.0,4110.18,15.0,5705.56,17.0,10073.145714285714,2524.5679105796617,8644.982857142857,3109.876536697054,8759.351666666666,2626.268773946698
2024-08-16,7236.69,22.0,38.0,2024,8,16,4,229,0,0,12395.87,34.0,8283.0,24.0,8528.08,24.0,11684.5,32.0,10092.75,2544.819291200586,9236.817857142856,2965.5492813257947,8982.362,2642.020884691795
2024-08-17,13398.21,33.0,69.0,2024,8,17,5,230,1,0,7236.69,22.0,13286.64,27.0,10460.59,28.0,7967.37,24.0,9943.277142857143,2695.1227574126933,9144.575714285715,3009.054982414839,8834.101666666666,2609.7585002990904
2024-08-18,9171.35,28.0,50.0,2024,8,18,6,231,1,0,13398.21,33.0,12215.89,30.0,8770.28,24.0,5800.95,18.0,9959.215714285714,2718.419505631025,9354.405714285715,3203.9934788820406,9015.129666666668,2733.0106580882652
2024-08-19,4952.19,22.0,37.0,2024,8,19,0,232,0,0,9171.35,28.0,9683.68,23.0,10398.87,36.0,7195.29,18.0,9524.281428571428,2534.5218606700314,9383.05357142857,3200.1596295968748,9127.476333333332,2664.7499146235327
2024-08-20,5755.1900000000005,17.0,35.0,2024,8,20,1,233,0,0,4952.19,22.0,8030.01,19.0,5764.9800000000005,25.0,8747.36,24.0,8848.354285714286,3061.13475644712,8994.005,3392.4682121151113,9052.706333333334,2750.9109868444116
2024-08-21,10683.42,23.0,43.0,2024,8,21,2,234,0,0,5755.1900000000005,17.0,6754.16,27.0,2484.76,13.0,13110.890000000001,26.0,8523.38,3275.7186465110217,8993.305714285714,3393.1859401809565,8952.967333333334,2815.8404638046463
2024-08-22,6450.0,22.0,40.0,2024,8,22,3,235,0,0,10683.42,23.0,12395.87,34.0,12258.64,36.0,11682.1,33.0,9084.702857142856,3258.6307413324903,9578.924285714285,2847.026412934979,8872.051666666666,2725.6729203086797
2024-08-23,4963.85,19.0,32.0,2024,8,23,4,236,0,0,6450.0,22.0,7236.69,22.0,8283.0,24.0,6409.49,19.0,8235.292857142858,3017.7087254776284,9164.021428571428,2849.7171477935376,8697.648333333334,2706.9957909003697
2024-08-24,13807.61,32.0,70.0,2024,8,24,5,237,1,0,4963.85,19.0,13398.21,33.0,13286.64,27.0,10027.33,24.0,7910.601428571428,3255.931887741863,8926.939285714287,3059.0329262302735,8649.460333333333,2761.451886248504
2024-08-25,12517.45,41.0,72.0,2024,8,25,6,238,1,0,13807.61,32.0,9171.35,28.0,12215.89,30.0,9166.29,30.0,7969.087142857143,3372.5231146364513,8964.15142857143,3118.732997943124,8775.469666666666,2908.8124824562015
2024-08-26,9361.73,27.0,48.0,2024,8,26,0,239,0,0,12517.45,41.0,4952.19,22.0,9683.68,23.0,6846.18,22.0,8447.101428571428,3783.432261269427,8985.691428571428,3143.859375651953,8887.175,2987.6172348773584
2024-08-27,9722.02,23.0,40.0,2024,8,27,1,240,0,0,9361.73,27.0,5755.1900000000005,17.0,8030.01,19.0,10387.57,19.0,9077.035714285716,3457.6142341594295,8962.695,3139.535564887921,8971.026666666667,2963.562943717366
2024-08-28,8632.37,23.0,41.0,2024,8,28,2,241,0,0,9722.02,23.0,10683.42,23.0,6754.16,27.0,10433.92,26.0,9643.725714285714,3132.197312861248,9083.552857142857,3133.430987138603,8948.841666666667,2955.0721157231915
2024-08-29,5957.76,24.0,44.0,2024,8,29,3,242,0,0,8632.37,23.0,6450.0,22.0,12395.87,34.0,8094.35,29.0,9350.718571428572,3114.6124401195743,9217.710714285715,3065.4976384053284,8888.79,2942.12915891384
2024-08-30,8308.96,26.0,55.0,2024,8,30,4,243,0,0,5957.76,24.0,4963.85,19.0,7236.69,22.0,8491.64,27.0,9280.398571428572,3195.5241936414136,8757.845714285715,3034.804591136006,8817.570333333333,2987.532890391146
2024-08-31,10459.06,31.0,50.0,2024,8,31,5,244,1,0,8308.96,26.0,13807.61,32.0,13398.21,33.0,4110.18,15.0,9758.271428571428,2645.146917415793,8834.43642857143,3006.8634761558546,8811.481,2988.4061710589353
2024-09-01,12726.02,28.0,55.0,2024,9,1,6,245,1,0,10459.06,31.0,12517.45,41.0,9171.35,28.0,8528.08,24.0,9279.907142857142,2019.610041367012,8624.497142857143,2755.837064250871,9023.110333333334,2866.303928348393
2024-09-02,13452.92,27.0,54.0,2024,9,2,0,246,0,0,12726.02,28.0,9361.73,27.0,4952.19,22.0,10460.59,28.0,9309.702857142856,2076.0838091361175,8878.402142857143,2965.846438203217,9163.041666666666,2942.7544551005954
2024-09-03,13148.28,31.0,60.0,2024,9,3,1,247,0,0,13452.92,27.0,9722.02,23.0,5755.1900000000005,17.0,8770.28,24.0,9894.158571428572,2602.344007200868,9485.597142857145,2970.3749739628865,9262.785999999998,3037.4403140661907
2024-09-04,8436.21,24.0,34.0,2024,9,4,2,248,0,0,13148.28,31.0,8632.37,23.0,10683.42,23.0,10398.87,36.0,10383.624285714284,2872.7398007468796,10013.675000000001,2912.7813624801142,9408.719333333334,3117.087895581209
2024-09-05,7612.6900000000005,26.0,44.0,2024,9,5,3,249,0,0,8436.21,24.0,5957.76,24.0,6450.0,22.0,5764.9800000000005,25.0,10355.601428571428,2893.551383107087,9853.16,2934.869476864472,9343.297333333332,3116.186033316057
2024-09-06,6251.96,24.0,45.0,2024,9,6,4,250,0,0,7612.6900000000005,26.0,8308.96,26.0,4963.85,19.0,2484.76,13.0,10592.02,2517.509858563944,9936.209285714285,2846.274383528438,9404.887666666667,3060.790365373522
2024-09-07,10207.22,27.0,47.0,2024,9,7,5,251,1,0,6251.96,24.0,10459.06,31.0,13807.61,32.0,12258.64,36.0,10298.162857142857,2916.802730872246,10028.217142857144,2689.6873131746593,9530.461000000001,2836.1242267006432
2024-09-08,12647.79,39.0,72.0,2024,9,8,6,252,1,0,10207.22,27.0,12726.02,28.0,12517.45,41.0,8283.0,24.0,10262.185714285715,2916.040444791856,9771.046428571428,2463.1085541011444,9462.080333333335,2792.4725347946915
2024-09-09,9437.95,26.0,52.0,2024,9,9,0,253,0,0,12647.79,39.0,13452.92,27.0,9361.73,27.0,13286.64,27.0,10251.009999999998,2905.153621824495,9780.356428571427,2474.5078185667085,9607.573333333334,2842.186216121789
2024-09-10,6592.62,28.0,41.0,2024,9,10,1,254,0,0,9437.95,26.0,13148.28,31.0,9722.02,23.0,12215.89,30.0,9677.442857142858,2541.1772023461467,9785.800714285713,2473.599609819548,9479.283666666666,2755.947459001313
2024-09-11,14134.56,40.0,77.0,2024,9,11,2,255,0,0,6592.62,28.0,8436.21,24.0,8632.37,23.0,9683.68,23.0,8740.92,2238.8756700778727,9562.272142857142,2617.0426669640688,9291.841333333334,2754.631958378894
2024-09-12,8120.49,24.0,47.0,2024,9,12,3,256,0,0,14134.56,40.0,7612.6900000000005,26.0,5957.76,24.0,8030.01,19.0,9554.970000000001,3012.0631922432576,9955.285714285714,2867.78557132023,9440.204,2892.8566103630897
2024-09-13,9982.78,27.0,64.0,2024,9,13,4,257,0,0,8120.49,24.0,6251.96,24.0,8308.96,26.0,6754.16,27.0,9627.512857142856,2963.2074978965707,10109.766428571427,2688.5324346982866,9443.22,2891.3824799291815
2024-09-14,7849.17,23.0,52.0,2024,9,14,5,258,1,0,9982.78,27.0,10207.22,27.0,10459.06,31.0,12395.87,34.0,10160.487142857144,2563.4292975212825,10229.324999999999,2639.052695911191,9550.840666666665,2847.596093169477
2024-09-15,11400.05,33.0,61.0,2024,9,15,6,259,1,0,7849.17,23.0,12647.79,39.0,12726.02,28.0,7236.69,22.0,9823.622857142856,2707.171916913255,10042.904285714287,2712.727988421398,9399.284000000001,2811.722445707228
2024-09-16,9504.47,32.0,61.0,2024,9,16,0,260,0,0,11400.05,33.0,9437.95,26.0,13452.92,27.0,13398.21,33.0,9645.374285714288,2525.188882036724,9948.192142857142,2633.8442203603827,9538.062666666667,2804.037584401735
2024-09-17,9621.93,31.0,53.0,2024,9,17,1,261,0,0,9504.47,32.0,6592.62,28.0,13148.28,31.0,9171.35,28.0,9654.877142857144,2524.4032427863917,9666.16,2433.4676441338024,9408.271333333332,2707.6595937511584
2024-09-18,17213.1,42.0,82.0,2024,9,18,2,262,0,0,9621.93,31.0,14134.56,40.0,8436.21,24.0,4952.19,22.0,10087.635714285714,2142.7543501441974,9414.277857142859,2218.3069441430957,9423.290666666668,2707.5497555831184
2024-09-19,6108.21,26.0,43.0,2024,9,19,3,263,0,0,17213.1,42.0,8120.49,24.0,7612.6900000000005,26.0,5755.1900000000005,17.0,10527.427142857141,3177.76406819173,10041.198571428571,3017.055492903521,9831.987666666666,2925.944208543323
2024-09-20,7573.360000000001,25.0,42.0,2024,9,20,4,264,0,0,6108.21,26.0,9982.78,27.0,6251.96,24.0,10683.42,23.0,10239.95857142857,3505.870631946877,9933.735714285713,3134.708666582816,9843.755000000001,2909.647582793061
2024-09-21,10362.14,29.0,55.0,2024,9,21,5,265,1,0,7573.360000000001,25.0,7849.17,23.0,10207.22,27.0,6450.0,22.0,9895.755714285713,3650.617555135279,10028.121428571429,3033.5858362413155,9740.086333333335,2934.001992077328
2024-09-22,13367.94,40.0,76.0,2024,9,22,6,266,1,0,10362.14,29.0,11400.05,33.0,12647.79,39.0,4963.85,19.0,10254.751428571428,3537.628842390657,10039.187142857143,3034.5717876001663,9870.491000000002,2868.9466069157684
2024-09-23,13766.26,41.0,70.0,2024,9,23,0,267,0,0,13367.94,40.0,9504.47,32.0,9437.95,26.0,13807.61,32.0,10535.878571428571,3717.43446320814,10090.626428571428,3087.8282118831703,10150.627333333334,2782.3180425915784
2024-09-24,11052.28,46.0,72.0,2024,9,24,1,268,0,0,13766.26,41.0,9621.93,31.0,6592.62,28.0,12517.45,41.0,11144.705714285714,3866.3673957426595,10399.79142857143,3230.8252521509476,10149.249,2780.4535562514684
2024-09-25,10510.47,33.0,58.0,2024,9,25,2,269,0,0,11052.28,46.0,17213.1,42.0,14134.56,40.0,9361.73,27.0,11349.04142857143,3809.8601479338126,10718.33857142857,3040.844880410846,10100.41,2750.1239404584685
2024-09-26,2426.0,15.0,22.0,2024,9,26,3,270,0,0,10510.47,33.0,6108.21,26.0,8120.49,24.0,9722.02,23.0,10391.522857142858,2798.461854011435,10459.475,2877.526772457819,10138.701333333333,2747.4802451271116
2024-09-27,5953.19,19.0,33.0,2024,9,27,4,271,0,0,2426.0,15.0,7573.360000000001,25.0,9982.78,27.0,8632.37,23.0,9865.492857142857,3876.2990278387692,10052.725714285714,3556.053606134653,9895.500666666665,3087.508340456071
2024-09-28,6578.03,22.0,40.0,2024,9,28,5,272,1,0,5953.19,19.0,10362.14,29.0,7849.17,23.0,5957.76,24.0,9634.039999999999,4079.0401762138417,9764.897857142858,3721.3851501106756,9806.194666666666,3163.125758080557
2024-09-29,10762.59,30.0,55.0,2024,9,29,6,273,1,0,6578.03,22.0,13367.94,40.0,11400.05,33.0,8308.96,26.0,9093.452857142856,4214.950352652305,9674.102142857142,3786.6556800776398,9826.870333333332,3139.0386487788783
2024-09-30,3712.42,16.0,29.0,2024,9,30,0,274,0,0,10762.59,30.0,13766.26,41.0,9504.47,32.0,10459.06,31.0,8721.26,3875.992876214642,9628.569285714286,3768.0925652876867,9908.658,3130.0776037492215
2024-10-01,5426.59,16.0,28.0,2024,10,1,1,275,0,0,3712.42,16.0,11052.28,46.0,9621.93,31.0,12726.02,28.0,7284.9971428571425,3543.4545489005227,9214.851428571428,4087.221435073079,9683.77,3325.436828831932
2024-10-02,7035.28,22.0,36.0,2024,10,2,2,276,0,0,5426.59,16.0,10510.47,33.0,17213.1,42.0,13452.92,27.0,6481.327142857142,3164.2924312117257,8915.184285714286,4207.117905388643,9440.455666666667,3362.0068592092844
2024-10-03,11143.0,32.0,62.0,2024,10,3,3,277,0,0,7035.28,22.0,2426.0,15.0,6108.21,26.0,13148.28,31.0,5984.871428571429,2659.07481442593,8188.197142857142,3479.3613975034727,9226.534333333335,3301.5239081961777
2024-10-04,7264.46,23.0,50.0,2024,10,4,4,278,0,0,11143.0,32.0,5953.19,19.0,7573.360000000001,25.0,8436.21,24.0,7230.157142857143,2754.0770430745897,8547.825,3507.9172784184752,9159.691666666668,3239.095535156316
2024-10-05,11029.67,33.0,55.0,2024,10,5,5,279,1,0,7264.46,23.0,6578.03,22.0,10362.14,29.0,7612.6900000000005,26.0,7417.481428571429,2696.74312956344,8525.760714285714,3515.4813134530914,9120.633333333333,3255.1453563416617
2024-10-06,12917.09,30.0,68.0,2024,10,6,6,280,1,0,11029.67,33.0,10762.59,30.0,13367.94,40.0,6251.96,24.0,8053.43,2976.2043645444323,8573.441428571428,3546.692497904219,9234.532666666668,3260.3390113055666
2024-10-07,5808.5,20.0,35.0,2024,10,7,0,281,0,0,12917.09,30.0,3712.42,16.0,13766.26,41.0,10207.22,27.0,8361.215714285714,3386.2287500445923,8541.237857142858,3501.570056103791,9456.703666666666,3277.137069490833
2024-10-08,11715.41,36.0,76.0,2024,10,8,1,282,0,0,5808.5,20.0,5426.59,16.0,11052.28,46.0,12647.79,39.0,8660.655714285715,2974.241545205863,7972.8264285714295,3222.954034662573,9310.079666666667,3340.195901235579
2024-10-09,15916.96,33.0,59.0,2024,10,9,2,283,0,0,11715.41,36.0,7035.28,22.0,10510.47,33.0,9437.95,26.0,9559.058571428572,2777.8626514248213,8020.192857142857,3276.1270828042484,9279.000333333333,3312.2899521937047
2024-10-10,7840.86,30.0,60.0,2024,10,10,3,284,0,0,15916.96,33.0,11143.0,32.0,2426.0,15.0,6592.62,28.0,10827.869999999999,3393.2138322933088,8406.370714285715,3859.0422980149674,9494.967333333332,3527.2567649065318
2024-10-11,10111.23,36.0,60.0,2024,10,11,4,285,0,0,7840.86,30.0,7264.46,23.0,5953.19,19.0,14134.56,40.0,10356.135714285714,3567.1788535426545,8793.146428571428,3464.7602769302694,9536.575333333334,3499.0894507135363
2024-10-12,11370.27,24.0,45.0,2024,10,12,5,286,1,0,10111.23,36.0,11029.67,33.0,6578.03,22.0,8120.49,24.0,10762.817142857142,3308.886555805511,9090.149285714286,3379.7629766767373,9402.464333333333,3392.254741573647
2024-10-13,15312.05,41.0,77.0,2024,10,13,6,287,1,0,11370.27,24.0,12917.09,30.0,10762.59,30.0,9982.78,27.0,10811.474285714286,3315.9613321672723,9432.452142857144,3348.2967063939936,9510.790333333334,3401.7801627884933
2024-10-14,7252.2300000000005,30.0,44.0,2024,10,14,0,288,0,0,15312.05,41.0,5808.5,20.0,3712.42,16.0,7849.17,23.0,11153.611428571428,3673.6847258732287,9757.41357142857,3690.592886125073,9688.432666666668,3562.6233821063124
2024-10-15,11217.74,31.0,53.0,2024,10,15,1,289,0,0,7252.2300000000005,30.0,11715.41,36.0,5426.59,16.0,11400.05,33.0,11359.858571428573,3349.8396098541184,10010.257142857143,3350.1454079795635,9668.534666666666,3574.896159008644
2024-10-16,10552.57,31.0,53.0,2024,10,16,2,290,0,0,11217.74,31.0,15916.96,33.0,7035.28,22.0,9504.47,32.0,11288.762857142856,3346.3151658787983,10423.910714285714,3087.912486348272,9662.457666666665,3572.0050285737957
2024-10-17,13513.99,38.0,60.0,2024,10,17,3,291,0,0,10552.57,31.0,7840.86,30.0,11143.0,32.0,9621.93,31.0,10522.421428571428,2651.9731009849256,10675.145714285713,2930.0526976665897,9697.394333333334,3575.5303466919563
2024-10-18,10003.630000000001,23.0,40.0,2024,10,18,4,292,0,0,13513.99,38.0,10111.23,36.0,7264.46,23.0,17213.1,42.0,11332.868571428571,2561.2076185816977,10844.502142857144,3026.121170379351,9827.129666666666,3642.677446789409
2024-10-19,11092.22,28.0,48.0,2024,10,19,5,293,1,0,10003.630000000001,23.0,11370.27,24.0,11029.67,33.0,6108.21,26.0,11317.497142857144,2570.068974682156,11040.157142857142,2860.8868084683277,9586.814,3365.9036624017776
2024-10-20,5918.62,21.0,35.0,2024,10,20,6,294,1,0,11092.22,28.0,15312.05,41.0,12917.09,30.0,7573.360000000001,25.0,11277.775714285714,2571.2658193054544,11044.625,2860.918012937449,9752.947666666667,3310.836263005518
2024-10-21,9083.48,32.0,56.0,2024,10,21,0,295,0,0,5918.62,21.0,7252.2300000000005,30.0,5808.5,20.0,10362.14,29.0,9935.857142857143,2566.0738581323944,10544.734285714285,3109.2220930934127,9697.789666666667,3361.791702927524
2024-10-22,8187.82,25.0,45.0,2024,10,22,1,296,0,0,9083.48,32.0,11217.74,31.0,11715.41,36.0,13367.94,40.0,10197.464285714286,2329.3072769878527,10778.66142857143,2836.732254364449,9655.167666666666,3361.183987397267
2024-10-23,9646.1,23.0,45.0,2024,10,23,2,297,0,0,8187.82,25.0,10552.57,31.0,15916.96,33.0,13766.26,41.0,9764.61857142857,2388.871912259205,10526.690714285714,2903.0191250899247,9482.497,3296.3048911064207
2024-10-24,6948.24,25.0,47.0,2024,10,24,3,298,0,0,9646.1,23.0,13513.99,38.0,7840.86,30.0,11052.28,46.0,9635.122857142856,2363.4737604122333,10078.772142857142,2456.8485584497375,9345.158333333333,3195.97502978581
2024-10-25,11634.85,32.0,67.0,2024,10,25,4,299,0,0,6948.24,25.0,10003.630000000001,23.0,10111.23,36.0,10510.47,33.0,8697.158571428572,1804.2237233819694,10015.013571428572,2529.8895000393395,9208.356999999998,3208.1950576352983
2024-10-26,12723.41,31.0,61.0,2024,10,26,5,300,1,0,11634.85,32.0,11092.22,28.0,11370.27,24.0,2426.0,15.0,8930.19,2084.641346970747,10123.843571428572,2566.848237414318,9245.836333333335,3230.4220889403477
2024-10-27,11492.6,28.0,53.0,2024,10,27,6,301,1,0,12723.41,31.0,5918.62,21.0,15312.05,41.0,5953.19,19.0,9163.217142857142,2429.2800708352156,10220.496428571429,2641.774029358665,9589.083333333334,3021.0866691449123
2024-10-28,7852.1900000000005,28.0,50.0,2024,10,28,0,302,0,0,11492.6,28.0,9083.48,32.0,7252.2300000000005,30.0,6578.03,22.0,9959.5,2076.397486473467,9947.67857142857,2242.576228869393,9773.730333333335,2959.862503462514
2024-10-29,13526.35,36.0,66.0,2024,10,29,1,303,0,0,7852.1900000000005,28.0,8187.82,25.0,11217.74,31.0,10762.59,30.0,9783.60142857143,2210.7812108952844,9990.532857142856,2192.2739221092784,9816.202333333333,2921.315809176182
2024-10-30,13590.5,35.0,65.0,2024,10,30,2,304,0,0,13526.35,36.0,9646.1,23.0,10552.57,31.0,3712.42,16.0,10546.248571428572,2473.7136463316874,10155.433571428572,2371.207391288583,9908.327666666668,2994.842862914445
2024-10-31,12302.77,41.0,76.0,2024,10,31,3,305,0,0,13590.5,35.0,6948.24,25.0,13513.99,38.0,5426.59,16.0,11109.734285714285,2675.510589357084,10372.42857142857,2543.118418973218,10237.597,2828.549048633455
2024-11-01,26583.49,75.0,142.0,2024,11,1,4,306,0,1,12302.77,41.0,11634.85,32.0,10003.630000000001,23.0,7035.28,22.0,11874.667142857143,1956.1690910443097,10285.912857142857,2446.80147674603,10466.803000000002,2700.977417899137
2024-11-02,18188.05,62.0,104.0,2024,11,2,5,307,1,1,26583.49,75.0,12723.41,31.0,11092.22,28.0,11143.0,32.0,14010.187142857145,5878.327752070065,11470.188571428573,4990.183429938076,11118.41,3925.1513945368456
2024-11-03,23596.59,64.0,117.0,2024,11,3,6,308,1,1,18188.05,62.0,11492.6,28.0,5918.62,21.0,7264.46,23.0,14790.850000000002,6039.607108173506,11977.033571428572,5299.603864831068,11353.244999999999,4131.971105883185
2024-11-04,20341.56,52.0,111.0,2024,11,4,0,309,0,1,23596.59,64.0,7852.1900000000005,28.0,9083.48,32.0,11029.67,33.0,16519.99142857143,6640.710522372402,13239.745714285715,5825.031817859239,11897.649333333335,4621.585125309537
2024-11-05,22309.09,54.0,99.0,2024,11,5,1,310,0,1,20341.56,52.0,13526.35,36.0,8187.82,25.0,12917.09,30.0,18304.187142857143,5504.306522541272,14043.894285714285,5982.095055824395,12208.045666666667,4867.443872673364
2024-11-06,18865.2,56.0,100.0,2024,11,6,2,311,0,1,22309.09,54.0,13590.5,35.0,9646.1,23.0,5808.5,20.0,19558.864285714288,5227.752190096791,15052.55642857143,6107.922094344243,12521.112333333333,5204.958896717824
2024-11-07,23266.98,66.0,116.0,2024,11,7,3,312,0,1,18865.2,56.0,12302.77,41.0,6948.24,25.0,11715.41,36.0,20312.39285714286,4561.825630617311,15711.063571428573,5975.738748830213,12956.335666666668,5170.0797695024585
2024-11-08,21269.25,70.0,121.0,2024,11,8,4,313,0,1,23266.98,66.0,26583.49,75.0,11634.85,32.0,15916.96,33.0,21878.70857142857,2951.37343616733,16876.687857142857,5721.122625182228,13341.388,5494.459751747688
2024-11-09,15823.25,58.0,105.0,2024,11,9,5,314,1,1,21269.25,70.0,18188.05,62.0,12723.41,31.0,7840.86,30.0,21119.53142857143,2100.2243085872574,17564.859285714287,5620.661009906583,13519.79766666667,5665.217758948138
2024-11-10,17985.78,41.0,69.0,2024,11,10,6,315,1,1,15823.25,58.0,23596.59,64.0,11492.6,28.0,10111.23,36.0,20781.70285714286,2742.3763866745844,17786.27642857143,5474.4230918357725,13785.877333333332,5576.05002758067
2024-11-11,16377.22,44.0,79.0,2024,11,11,0,316,0,1,17985.78,41.0,20341.56,52.0,7852.1900000000005,28.0,11370.27,24.0,19980.15857142857,2598.719292891693,18250.075,5166.600709058358,14048.362333333333,5582.444408113768
2024-11-12,11743.37,42.0,78.0,2024,11,12,1,317,0,1,16377.22,44.0,22309.09,54.0,13526.35,36.0,15312.05,41.0,19413.824285714283,2919.059936411342,18859.005714285715,4271.725811385507,14215.260666666665,5574.457231647016
2024-11-13,13234.36,46.0,74.0,2024,11,13,2,318,0,1,11743.37,42.0,18865.2,56.0,13590.5,35.0,7252.2300000000005,30.0,17904.435714285715,3777.807870758092,18731.649999999998,4465.1412266355055,14096.304666666667,5588.304937390258
2024-11-14,16407.56,52.0,99.0,2024,11,14,3,319,0,1,13234.36,46.0,23266.98,66.0,12302.77,41.0,11217.74,31.0,17100.030000000002,4122.864156998937,18706.211428571427,4497.580841948187,14295.709,5440.442863709918
2024-11-15,11188.45,46.0,77.0,2024,11,15,4,320,0,1,16407.56,52.0,21269.25,70.0,26583.49,75.0,10552.57,31.0,16120.112857142856,3101.468262311208,18999.410714285714,4169.885161240084,14468.703000000001,5421.675373476972
2024-11-16,7394.01,33.0,57.0,2024,11,16,5,321,1,1,11188.45,46.0,15823.25,58.0,18188.05,62.0,13513.99,38.0,14679.99857142857,2614.2179653414873,17899.765000000003,4044.0555450034426,14489.899000000001,5407.060632312076
2024-11-17,22349.5,56.0,102.0,2024,11,17,6,322,1,1,7394.01,33.0,17985.78,41.0,23596.59,64.0,10003.630000000001,23.0,13475.82142857143,3711.0897078056278,17128.762142857144,4919.1349494572705,14285.899666666668,5558.477856167099
2024-11-18,16355.26,50.0,91.0,2024,11,18,0,323,0,1,22349.5,56.0,16377.22,44.0,20341.56,52.0,11092.22,28.0,14099.210000000001,4801.306641814625,17039.684285714287,4802.921954723483,14697.428666666667,5686.058993805178
2024-11-19,16563.49,47.0,86.0,2024,11,19,1,324,0,1,16355.26,50.0,11743.37,42.0,22309.09,54.0,5918.62,21.0,14096.072857142857,4799.576994610085,16754.948571428573,4709.36695348562,14872.863333333333,5652.080163552451
2024-11-20,20807.07,57.0,111.0,2024,11,20,2,325,0,1,16563.49,47.0,13234.36,46.0,18865.2,56.0,9083.48,32.0,14784.66142857143,4751.306715720163,16344.548571428571,4430.193236535396,15227.692333333334,5399.032261170834
2024-11-21,24919.32,57.0,121.0,2024,11,21,3,326,0,1,20807.07,57.0,16407.56,52.0,23266.98,66.0,8187.82,25.0,15866.477142857142,5182.07144626455,16483.25357142857,4544.117281355868,15618.478666666666,5363.136056831025
2024-11-22,15932.890000000001,50.0,92.0,2024,11,22,4,327,0,1,24919.32,57.0,11188.45,46.0,21269.25,70.0,9646.1,23.0,17082.442857142858,6224.0711710629585,16601.277857142857,4750.629760266088,16176.195333333333,5433.2728037444085
2024-11-23,13913.14,41.0,80.0,2024,11,23,5,328,1,1,15932.890000000001,50.0,7394.01,33.0,15823.25,58.0,6948.24,25.0,17760.219999999998,5712.574122617569,16220.109285714288,4557.436916580102,16385.755,5292.1305996974015
2024-11-24,21961.62,69.0,114.0,2024,11,24,6,329,1,1,13913.14,41.0,22349.5,56.0,17985.78,41.0,11634.85,32.0,18691.524285714284,4022.2597233514302,16083.672857142858,4598.636985672082,16617.918333333335,5009.036260138273
2024-11-25,26318.4,64.0,112.0,2024,11,25,0,330,0,1,21961.62,69.0,16355.26,50.0,16377.22,44.0,12723.41,31.0,18636.11285714286,3965.742603051417,16367.66142857143,4841.488689898303,16962.144,5009.619441826735
2024-11-26,19234.12,53.0,106.0,2024,11,26,1,331,0,1,26318.4,64.0,16563.49,47.0,11743.37,42.0,11492.6,28.0,20059.41857142857,4725.768689802135,17077.745714285713,5523.921381650643,17415.310333333335,5223.303850255423
2024-11-27,11490.46,45.0,74.0,2024,11,27,2,332,0,1,19234.12,53.0,20807.07,57.0,13234.36,46.0,7852.1900000000005,28.0,20440.937142857143,4498.852529074169,17612.799285714285,5326.744061498997,17673.360999999997,5110.624689411584
